,Datetime,Tweet Id,Text,Sentiment
238,2021-08-11 21:03:16+00:00,1425563489121230849,@zackvoell Bitcoin fixes this,1.0
239,2021-08-11 14:38:47+00:00,1425466730873331714,@kim_yle @TwitterSpaces @linukxxx ❤️,1.0
240,2021-08-11 13:15:37+00:00,1425445801732546568,@sethforprivacy @optoutpod Eventually!,1.0
241,2021-08-11 12:39:37+00:00,1425436742887383051,"@sethforprivacy I’m supportive of your work, and here to learn.",1.0
242,2021-08-11 00:30:50+00:00,1425253336677298176,@Niklauzi @jeetsidhu_ @MuunWallet No,2.0
243,2021-08-11 00:30:30+00:00,1425253253076422661,@x52872395 @jeetsidhu_ @MuunWallet Their security model is very well thought out and intuitive,2.0
244,2021-08-11 00:29:59+00:00,1425253125229776898,@sikakanotna @jeetsidhu_ @MuunWallet @CashApp Step by step,2.0
245,2021-08-11 00:22:17+00:00,1425251187528437761,@jchervinsky @CitizenBitcoin @julie_stitzel @CashApp Julie is great,2.0
246,2021-08-10 23:43:53+00:00,1425241521809416197,@jeetsidhu_ @MuunWallet Peace of mind and effortless lightning transactions,2.0
247,2021-08-10 20:24:11+00:00,1425191267097616392,This is great https://t.co/XOoyTiddhR,1.0
248,2021-08-10 16:41:13+00:00,1425135155933597697,day 0,1.0
249,2021-08-10 14:03:14+00:00,1425095397190639621,https://t.co/bMUdd0VUyG,1.0
250,2021-08-10 00:35:40+00:00,1424892165952581636,Facts https://t.co/8lTfZPBAYj,1.0
251,2021-08-09 22:07:41+00:00,1424854924194729984,"#Bitcoin will unite a deeply divided country.

(and eventually: world)",1.0
252,2021-08-09 21:52:32+00:00,1424851113061273603,This https://t.co/AFsVAeablT,1.0
253,2021-08-09 20:54:04+00:00,1424836399426150402,💯 https://t.co/4wcgah2F4X,1.0
254,2021-08-09 20:44:37+00:00,1424834022975361029,Broke https://t.co/mxl1pixEWA,1.0
255,2021-08-09 20:42:39+00:00,1424833524746555392,Second attempt to save falls again to desire for more military spending,1.0
256,2021-08-09 20:35:44+00:00,1424831787633680386,"Amendment killed to get more military spending.

Wow.",1.0
257,2021-08-09 17:47:39+00:00,1424789485406068739,"Critical we protect Lightning⚡️ and other scalability solutions for #Bitcoin. Routers or node operators aren’t brokers. Thanks @senrobportman @SenToomey for clarifying this, and @RonWyden @SenLummis @MarkWarner @SenatorSinema for improving language to get to a better place.",2.0
258,2021-08-09 13:39:07+00:00,1424726942906036231,@AnselLindner Zoom out,1.0
259,2021-08-08 18:27:12+00:00,1424437052821680128,https://t.co/QwLlOj0aqK,1.0
260,2021-08-08 16:44:49+00:00,1424411286725701646,@samarsingla @APompliano Nah. Bitcoin doesn’t need presidents.,1.0
261,2021-08-08 14:00:34+00:00,1424369951926784002,@aaakkmm @TeamKanyeDaily @kanyewest Yes and it was amazing,1.0
262,2021-08-08 04:08:18+00:00,1424220904331038722,And…this is unlikely and maybe against the creative process…but it would be incredible if @kanyewest put out #DONDA as it is now and continued to update it until he feels it’s “finished”…so we can all witness the work evolve in real time.,1.0
263,2021-08-08 04:03:39+00:00,1424219731721166848,"Thank you for the work thus far, and thank you for the consideration.",2.0
264,2021-08-08 04:03:39+00:00,1424219730643140610,"If you feel this doesn’t go far enough, I’d argue that this at least gets you to 90% of goal. For the remaining 10% of edge cases, let’s make a proper well-informed law through committee hearings with witnesses on both sides of the debate.",2.0
265,2021-08-08 04:03:38+00:00,1424219728642465799,"If we can’t strike the entire provision so we can have proper hearings and deliberation, then let’s simplify the definition of broker to what really matters: where digital assets are exchanged for fiat currency.

Broker = Fiat-to-Crypto Exchange.",1.0
266,2021-08-08 04:03:38+00:00,1424219726838960131,"Forcing reporting rules on Americans who develop software and hardware, who mine and secure the network, or who run nodes to build resilience and efficiencies, is an impossible ask that will only drive development and operation of this critical technology outside the US.",1.0
267,2021-08-08 04:03:37+00:00,1424219725626814465,"To @RonWyden, @SenLummis, @SenToomey, @MarkWarner, @SenRobPortman, @SenatorSinema, @TedCruz, respective staff &amp; everyone who’s worked on the Infrastructure Bill “Crypto Tax Reporting” provision: thank you for your work to get this right.

May we offer a workable simplification?",0.0
268,2021-08-07 14:18:02+00:00,1424011960169947138,"This bill has so many issues. And the @MarkWarner amendment makes it worse, especially for open source developers. 

And no rationale has been provided…only rumors. https://t.co/cMAMk2TuBX",1.0
269,2021-08-06 20:00:02+00:00,1423735636830392321,🇯🇲 https://t.co/UngQDLuwTU,1.0
270,2021-08-06 04:03:26+00:00,1423494902663503872,💯 https://t.co/65mEpIrAMA,1.0
271,2021-08-06 03:54:17+00:00,1423492597671137282,Wow,1.0
272,2021-08-06 00:06:37+00:00,1423435305839960069,"Help us build a non-custodial hardware wallet for hundreds of millions of people. All in the public, all open-source. ⚡️#Bitcoin https://t.co/AovrWjMYvZ",1.0
273,2021-08-05 23:57:59+00:00,1423433130665463809,💯 https://t.co/hAAHNrdYxm,1.0
274,2021-08-05 17:46:04+00:00,1423339534662709251,It’s taken a damn long time but we’re almost there https://t.co/TuVshfaLBe,1.0
275,2021-08-04 17:59:17+00:00,1422980472871792643,Thank you @SenLummis @RonWyden and @SenToomey! https://t.co/HknIZyD5QZ,1.0
276,2021-08-04 01:30:14+00:00,1422731570063028232,@NeerajKA Create another,1.0
277,2021-08-03 22:59:44+00:00,1422693698152931328,That other cash register company getting into Bitcoin https://t.co/ggqMTQ5Bde,1.0
278,2021-08-03 21:13:39+00:00,1422667000950706187,"We support @SenToomey and @RonWyden’s effort to amend the provision. The infrastructure bill’s current tax reporting language would put unworkable requirements on #Bitcoin node runners, developers, and miners. This is the way: https://t.co/n3OWAig0ty",1.0
279,2021-08-03 17:44:27+00:00,1422614355305193473,❤️‍🔥 #Bitcoin https://t.co/RTYUYmkVTN,1.0
280,2021-08-03 01:58:36+00:00,1422376324228866048,@sthenc Agree,1.0
281,2021-08-03 01:08:46+00:00,1422363783784239107,@PythiaR @TrungTPhan Hardest part has been finding orgs with a small staff. Working to move faster now.,1.0
282,2021-08-02 22:57:54+00:00,1422330850222485507,@greg16676935420 NaN,1.0
283,2021-08-02 15:29:56+00:00,1422218115094560768,@MrHodl facts,1.0
284,2021-08-02 14:56:00+00:00,1422209576041078785,"Bitcoin is Bitcoin.

(and that’s all it needs to be)",1.0
285,2021-08-02 02:36:37+00:00,1422023502111051777,@heartbreakbrett Facts,1.0
286,2021-08-01 22:05:56+00:00,1421955381325139974,Afterpay + Square! https://t.co/4UVDOtyI8a,1.0
287,2021-08-01 18:58:21+00:00,1421908174022582275,@sveinol @nvk time is difficult…,1.0
288,2021-08-01 00:28:08+00:00,1421628781341691908,https://t.co/E0UA6vPZkK,1.0
289,2021-07-30 18:21:16+00:00,1421174066849931265,Introducing Twitter’s first algorithmic bias bounty challenge https://t.co/hjpMv0UCqd,1.0
290,2021-07-29 22:19:24+00:00,1420871608844099590,@paid_network @Diditaihuttu @Twitter All of those were paid for. Except Bitcoin.,1.0
291,2021-07-29 02:37:48+00:00,1420574249492877316,"1992: the internet will be like Snow Crash
2021: the facebook will be like Snow Crash",1.0
292,2021-07-28 19:28:14+00:00,1420466144297852930,https://t.co/iTWtqwdqPj,1.0
293,2021-07-23 18:53:56+00:00,1418645572463046658,@GarrettMcManus Good tweet,1.0
294,2021-07-23 17:58:22+00:00,1418631587885993984,@MrHodl @nic__carter Oura is great,2.0
295,2021-07-23 15:00:22+00:00,1418586795944685571,@igb Explains a few things,1.0
296,2021-07-22 23:17:21+00:00,1418349477153411074,@freeb_72 agree,1.0
297,2021-07-22 22:56:59+00:00,1418344349289566212,#eth,1.0
298,2021-07-22 13:13:54+00:00,1418197612344352768,🎤 https://t.co/R1yaX4k0sd,1.0
299,2021-07-21 21:05:24+00:00,1417953883243094018,@jebus911 unlikely,1.0
300,2021-07-21 20:32:58+00:00,1417945721303613447,@austorms @MartyBent @GAMdotAI yes,1.0
301,2021-07-21 19:33:35+00:00,1417930776465838081,@BiscuitSlap @MuunWallet,2.0
302,2021-07-21 17:03:30+00:00,1417893005479002126,@nic__carter 👏,1.0
303,2021-07-20 22:02:16+00:00,1417605806716039168,@IAMANITABAKER @TIDAL Yes!,1.0
304,2021-07-20 13:09:04+00:00,1417471621967790098,"Square Banking is live! Checking, savings, debit card for small businesses: https://t.co/FacoHOogPd",1.0
305,2021-07-20 02:06:47+00:00,1417304951106248711,@cslingsby Español,1.0
306,2021-07-20 02:02:50+00:00,1417303957505024001,https://t.co/Sip86oI6fU,1.0
307,2021-07-19 20:05:26+00:00,1417214015030407168,@elonmusk @BitcoinMagazine @CathieDWood Or we go with this one instead: https://t.co/c6yN8q09hA,1.0
308,2021-07-19 19:30:37+00:00,1417205252957384709,@elonmusk @BitcoinMagazine @CathieDWood Can I borrow a wig?,1.0
309,2021-07-18 19:30:03+00:00,1416842724217692165,@MikeTyson https://t.co/0j3aZAXcwp,1.0
310,2021-07-17 19:37:44+00:00,1416482267271028737,❤️ https://t.co/c4yEfiys5v,1.0
311,2021-07-16 22:49:12+00:00,1416168063033020424,https://t.co/L49eiWThl9,1.0
312,2021-07-16 17:02:18+00:00,1416080764261834759,@BustaRhymes https://t.co/FjiaS84QH2,1.0
313,2021-07-16 14:10:22+00:00,1416037495406530560,@m_tmkns 🙏🏼,1.0
314,2021-07-15 22:39:40+00:00,1415803277195857933,Ok we made a twitter: @tbd54566975,1.0
315,2021-07-15 21:49:35+00:00,1415790672741810176,@bits_infinity @b_buzzkill Was hoping you’d know,1.0
316,2021-07-15 21:49:17+00:00,1415790597538029568,@nahaarisnotrust $SQ,1.0
317,2021-07-15 21:47:09+00:00,1415790063481507846,@donovan_hat 🤔,1.0
318,2021-07-15 21:45:12+00:00,1415789571485405186,@abbasi_z Too Bad Dude,1.0
319,2021-07-15 21:44:12+00:00,1415789318946295808,@themstems To Be Dynamic,1.0
320,2021-07-15 21:42:27+00:00,1415788879907536898,@Gardner ¯\_(ツ)_/¯,1.0
321,2021-07-15 21:09:15+00:00,1415780525525061635,This https://t.co/F34uprJhDS,1.0
322,2021-07-15 21:03:59+00:00,1415779197063254020,@b_buzzkill Why wouldn’t you,1.0
323,2021-07-15 21:00:41+00:00,1415778368201560066,@Jac0van It is TBD,1.0
324,2021-07-15 20:51:09+00:00,1415775967151329282,@stephanlivera This is the (only) way,1.0
325,2021-07-15 20:50:13+00:00,1415775732870037511,@wongmjane Much better,1.0
326,2021-07-15 20:11:20+00:00,1415765947420495873,We’ll set up Twitter and github accounts soon and update this thread on where to find them.,1.0
327,2021-07-15 20:11:19+00:00,1415765945675665416,"How is this different from @SqCrypto? Square doesn’t give direction to @SqCrypto, only funding. They chose to work on LDK, and are doing an incredible job! TBD will be focused on creating a platform business, and will open source our work along the way.",2.0
328,2021-07-15 20:11:19+00:00,1415765943385563139,"Like our new #Bitcoin hardware wallet, we’re going to do this completely in the open. Open roadmap, open development, and open source. @brockm is leading and building this team, and we have some ideas around the initial platform primitives we want to build.",0.0
329,2021-07-15 20:11:18+00:00,1415765941904941061,"Square is creating a new business (joining Seller, Cash App, &amp; Tidal) focused on building an open developer platform with the sole goal of making it easy to create non-custodial, permissionless, and decentralized financial services. Our primary focus is #Bitcoin. Its name is TBD.",2.0
330,2021-07-14 18:06:31+00:00,1415372148110209029,@nic__carter Nah,1.0
331,2021-07-14 18:02:44+00:00,1415371196443529217,👋🏼 https://t.co/iHKqClJDFv,1.0
332,2021-07-09 19:25:06+00:00,1413579987198808071,@elirousso @CashApp Thank you!,2.0
333,2021-07-09 03:39:30+00:00,1413342020098211843,@JonLetchford Looking at this,1.0
334,2021-07-09 03:38:33+00:00,1413341781383651328,@papiflorida No,1.0
335,2021-07-09 00:06:38+00:00,1413288447532544005,@0xAfterburner That’s the plan,1.0
336,2021-07-09 00:06:27+00:00,1413288401445523456,@BrokenUniscorn That’s the plan,1.0
337,2021-07-09 00:06:09+00:00,1413288325616742404,@deyonte_btc That’s the plan,1.0
338,2021-07-08 22:19:34+00:00,1413261505156599809,We’re doing it #Bitcoin https://t.co/IwbKuBoXGv,1.0
339,2021-07-08 21:33:01+00:00,1413249789500735493,Mike was an incredible light for everyone around him. Grateful for the time we had. And a reminder to express it more while we’re together. 💔 https://t.co/0Z83tR0IRB,1.0
340,2021-07-05 18:47:16+00:00,1412120912514723840,@Stammy https://t.co/KRi5BiddBB,1.0
341,2021-07-02 03:05:02+00:00,1410796631428055050,@jsngr @CashApp Thank you for everything Jordan,2.0
342,2021-06-30 16:09:18+00:00,1410269221855154186,@packanimalETH @udiWertheimer @jebus911 No.,1.0
343,2021-06-30 15:52:00+00:00,1410264865726517248,HamsterCoin 🐹 &gt; https://t.co/EsysB6xM7x,1.0
344,2021-06-30 15:03:36+00:00,1410252685060849680,"Nothing but gratitude for the time we had with Matt. Went by too quick. Thank you for being a student and a teacher, for bringing the same enthusiasm and optimism to every high and low, and for bringing the best out of all the people around you. 💙🙏🏼🍕 https://t.co/D4bdPv6fwK",1.0
345,2021-06-29 23:05:33+00:00,1410011587285553164,https://t.co/CnATtqb8mW,1.0
346,2021-06-29 19:19:31+00:00,1409954701148405778,@zooko No,1.0
347,2021-06-28 17:54:21+00:00,1409570881785970698,@oliviadearmusic @TIDAL @TwoSixAR Will fix,1.0
348,2021-06-28 16:00:31+00:00,1409542233469165574,This in 1 hour https://t.co/2fIB3GZUjs,1.0
349,2021-06-25 19:31:58+00:00,1408508285314031620,@EthereumJesus @Twitter These were both purchased https://t.co/TnwsRCUdnn,1.0
350,2021-06-25 15:23:06+00:00,1408445654347796482,@raypaxful 🇳🇬,1.0
351,2021-06-25 15:04:07+00:00,1408440878235017219,#Bitcoin gets its own tab in @CashApp https://t.co/eJaSR3D8Oz,1.0
352,2021-06-25 11:46:29+00:00,1408391140949307397,@_dml Thank you!,1.0
353,2021-06-25 11:31:13+00:00,1408387300741029890,@elonmusk Done! Will set up 🙏🏼,1.0
354,2021-06-25 03:24:35+00:00,1408264833519267841,@elonmusk Meaning you want @PeterSchiff to join our conversation? Or…,0.0
355,2021-06-25 03:07:22+00:00,1408260500819951617,@elonmusk Let’s have THE talk,1.0
356,2021-06-25 03:03:20+00:00,1408259487446806529,"@elonmusk Bizarre!

Let’s you and I have a conversation at the event. You can share all your curiosities…",0.0
357,2021-06-24 16:44:25+00:00,1408103730285879300,https://t.co/ufW3nOvvq3,1.0
358,2021-06-24 16:38:04+00:00,1408102135040970759,"The #bitcoin development community above all else.

As more companies and institutions get into the mix, we all want to help protect and spread what makes #bitcoin open development so perfect.

This day is focused on education and actions to do just that.

https://t.co/5pxX1LIVVA",1.0
359,2021-06-24 15:57:54+00:00,1408092023073214469,💯 https://t.co/wLDDI53sG4,1.0
360,2021-06-24 15:53:36+00:00,1408090944751218695,"We’re talking @TIDAL and music on Monday! With Jay/@sc and some special guests. 

Reply with any questions you have and we’ll pick some to answer live.

10a Pacific

https://t.co/5FVIB0xpv0",1.0
361,2021-06-24 14:54:18+00:00,1408076021354708995,@DaveCurtis86 @BitcoinMagazine @CathieDWood @adam3us @nic__carter @neha Always has been,1.0
362,2021-06-24 14:53:39+00:00,1408075857462185991,@MrCrinkleCat @BitcoinMagazine @CathieDWood @adam3us @nic__carter @neha Never,1.0
363,2021-06-23 02:40:33+00:00,1407528978462744577,https://t.co/Pm4ycG8JQ3,1.0
364,2021-06-18 14:54:07+00:00,1405901647264587779,@thauburger @Twitter Thank you 🙏🏼,1.0
365,2021-06-17 23:58:18+00:00,1405676205098082306,https://t.co/P3htbNJ8oH,1.0
366,2021-06-16 21:05:50+00:00,1405270415094652930,@PeterMcCormack Highly recommended,1.0
367,2021-06-15 22:07:09+00:00,1404923459407335434,"(as soon as it passes House, oops)",1.0
368,2021-06-15 21:49:02+00:00,1404918901264244742,#juneteenth is now a US Federal Holiday,1.0
369,2021-06-15 20:57:11+00:00,1404905853111746562,🇪🇹#bitcoin https://t.co/jQSnJr5bv8,1.0
370,2021-06-14 01:00:41+00:00,1404242356002504708,@noahkalina Facts,1.0
371,2021-06-14 00:49:50+00:00,1404239623983882244,@nic__carter Si,1.0
372,2021-06-13 22:25:29+00:00,1404203298148737026,🇳🇬🇳🇬🇳🇬,1.0
373,2021-06-13 20:19:10+00:00,1404171507912175618,🇸🇻 https://t.co/NnqhNpFqQm,1.0
374,2021-06-13 19:13:07+00:00,1404154884312666125,@nic__carter Never actually saw that tweet,1.0
375,2021-06-13 01:52:33+00:00,1403893020756426753,🌍#Bitcoin https://t.co/5RgLqdfk7k,1.0
376,2021-06-13 01:31:18+00:00,1403887669768339459,The people of Nigeria will lead #bitcoin 🇳🇬 https://t.co/A8Ev3tMkJS,1.0
377,2021-06-12 20:33:31+00:00,1403812730881052680,🇳🇬🤝#bitcoin,1.0
378,2021-06-12 12:09:50+00:00,1403685976162148358,💯 🇳🇬 https://t.co/kz09PIQA8u,1.0
379,2021-06-11 23:00:01+00:00,1403487211857797121,🇳🇬,1.0
380,2021-06-11 19:55:35+00:00,1403440797610020873,"""…useless complicated math problems…""

@SenWarren if you believe #bitcoin doesn't ultimately shift power from banks &amp; corporations (the ones you fight!) back to the people globally…you're right…useless. If instead you want to help us decentralize that power…math is critical. https://t.co/vKLzICFUVV",1.0
381,2021-06-11 19:47:19+00:00,1403438718929752069,@jackmallers @gladstein @deyonte_btc @sphinx_chat @MartyBent @ODELL @Twitter @ln_strike def. cc @kayvz @paraga,1.0
382,2021-06-11 03:39:46+00:00,1403195224768319491,"de nuevo #bitcoin 
 https://t.co/NDoRpMSwcj",1.0
383,2021-06-11 02:52:42+00:00,1403183382650142722,"“We all speak one language, and it is #bitcoin”—@camilacampton",1.0
384,2021-06-11 02:43:39+00:00,1403181104358625281,https://t.co/OXOAnRBhPK,1.0
385,2021-06-11 02:18:55+00:00,1403174877444587523,@deyonte_btc @sphinx_chat @MartyBent @ODELL Only a matter of time,1.0
386,2021-06-11 02:08:40+00:00,1403172297586925572,btw @sphinx_chat is so great https://t.co/72W8KoTwLq https://t.co/h2rL9TmDx2,1.0
387,2021-06-10 18:34:06+00:00,1403057902810808321,"@freialobo Was great, ty",2.0
388,2021-06-10 17:30:29+00:00,1403041895845142530,💯 https://t.co/r9puSjCTJZ,1.0
389,2021-06-09 23:45:48+00:00,1402773957653241861,#bitcoin  incentivizes renewable energy https://t.co/UEMcyWPfhG,1.0
390,2021-06-09 21:33:26+00:00,1402740644930633735,🌑 https://t.co/X2QZKsj0Di,1.0
391,2021-06-09 20:09:03+00:00,1402719410637389826,https://t.co/3M9T0A4hWw,1.0
392,2021-06-09 05:11:03+00:00,1402493423362490369,https://t.co/wghLN9kGfv,1.0
393,2021-06-04 17:24:02+00:00,1400865943333576705,@MrHodl I get it and appreciate it,1.0
394,2021-06-04 17:22:26+00:00,1400865539162095623,@DrJackKruse Knew I was missing something,1.0
395,2021-06-04 15:42:43+00:00,1400840446285389828,"5/Mobile devices are a huge liability. An always-in-your-pocket device will never be safe enough to be solely responsible for your bitcoin. Whether through accidental loss, theft, or in worst cases coercion, having some friction here is beneficial. What’s the right friction?",1.0
396,2021-06-04 15:37:44+00:00,1400839191320313860,"With that, @jessedorogusker, I, and team will listen and continue the conversation. And we’ll set up a dedicated Twitter and github account if we decide to build. We’ll update this thread with that information when we’re ready. Thanks!",0.0
397,2021-06-04 15:37:44+00:00,1400839190489751554,12/Cash App integration is obvious for us but only part of the solution. A smooth experience likely depends on a custom-built app but it doesn’t need to be owned by Square. We can imagine apps that work without Square and maybe also without permission from Apple and Google. You?,2.0
398,2021-06-04 15:37:43+00:00,1400839189583876105,"11/Layer 2 is essential for growth. The orders-of-magnitude growth we imagine requires a mix of custodial, off-chain, and second layer solutions that allow people to ‘get off of 0.’ What tech investments can enable seamless, scalable, L2 native support for a hardware wallet?",0.0
399,2021-06-04 15:37:43+00:00,1400839188694679571,"10/Trust can’t be required. Today, customers depend heavily on the continued function of infrastructure provided by 3rd parties. We want mainstream customers to be able to lean on us when they want to, but we won’t exclude those who don’t. How should we think about this flow?",0.0
400,2021-06-04 15:37:43+00:00,1400839187868401664,"9/Are small displays necessary? Expecting mainstream customers to validate details on a small display is *unlikely* to increase security and *likely* to reduce device reliability, increase device cost, and decrease accessibility. Is the product better if a display isn't required?",2.0
401,2021-06-04 15:37:43+00:00,1400839187092361220,"8/Today’s recovery mechanisms burn money. Customers have to protect recovery information from damage, loss, and theft and store secret(s). In practice, this is not yet mainstream-ready. We don’t want more passwords on post-its. What best of class solutions should we consider?",1.0
402,2021-06-04 15:37:42+00:00,1400839186199027716,"7/Safety is complicated. For any wallet product, we consider safety failures to stem from one of three types of events: availability failures (“sunken gold”), security failures (“pirated gold”), and discretionary actions (“confiscated gold”). What threats are we missing?",1.0
403,2021-06-04 15:37:42+00:00,1400839185343320068,"6/Blend availability and security. Make it easy for customers to keep the funds they want quick access to at their fingertips, spendable with phone-only permissions, while keeping the remainder under tighter, less available but more secure controls. What’s the right balance?",2.0
404,2021-06-04 15:37:42+00:00,1400839183816605698,"4/Most people access the internet on mobile. Any solution we build must provide an excellent experience when using mobile, despite its shortcomings and liabilities. An uncompromising focus on mobile interaction is likely to include the most people. What are the dangers here?",0.0
405,2021-06-04 15:37:42+00:00,1400839182994620427,"4/Most people access the internet on mobile. Any solution we build must provide an excellent experience when using mobile, despite its shortcomings and liabilities. An uncompromising focus on mobile interaction is likely to include the most people. What are the dangers here?",0.0
406,2021-06-04 15:37:42+00:00,1400839182168297474,"3/Custody doesn’t have to be all-or-nothing. We can probably simplify custody through “assisted self-custody.” Assisted requires great product design: minimal setup time, relying on existing devices, and end-to-end reliability. How should we be thinking about assisted solutions?",1.0
407,2021-06-04 15:37:41+00:00,1400839181329383424,"2/“No keys, no cheese.” The exchange you used to buy your bitcoin probably attends to your security with good intent, but circumstances may reveal “custody” actually means “IOU.” Deciding to take custody, and security, of your bitcoin is complicated. What’s the #1 problem here?",1.0
408,2021-06-04 15:37:41+00:00,1400839180503158784,1/Bitcoin is for everyone. It’s important to us to build an inclusive product that brings a non-custodial solution to the global market. Much respect to everyone who has gotten us this far. What are the biggest blockers to get a non-custodial solution to the next 100M people?,1.0
409,2021-06-04 15:37:41+00:00,1400839179513339905,"Square is considering making a hardware wallet for #bitcoin. If we do it, we would build it entirely in the open, from software to hardware design, and in collaboration with the community. We want to kick off this thinking the right way: by sharing some of our guiding principles.",1.0
410,2021-05-27 19:12:43+00:00,1397994190697545733,@AndrewRangeley Nothing. I do Goldman conf for Twitter. JPM for Sq.,1.0
411,2021-05-21 23:39:21+00:00,1395886966210707458,@michael_saylor @Square 🙏🏼,1.0
412,2021-05-20 19:04:17+00:00,1395455356382351362,"@HassanAesthetic less security, more centralization",1.0
413,2021-05-20 18:57:03+00:00,1395453535827988492,💯 https://t.co/KCmezsov2z,1.0
414,2021-05-20 03:17:43+00:00,1395217144875560964,https://t.co/tWzPeKGqk7,1.0
415,2021-05-14 22:44:56+00:00,1393336554366586890,"@LabarberaChris @gladstein @knutsvanholm worth considering, but I believe the overwhelming mass of interest makes it resilient to even this.",1.0
416,2021-05-14 22:44:07+00:00,1393336348216631300,@l_ToxjQ_l @gladstein @knutsvanholm extremely unlikely. the conditions needed to create and sustain bitcoin were very special.,1.0
417,2021-05-14 21:22:43+00:00,1393315865119141891,"@gladstein @knutsvanholm Yes, and I agree: no single person (or institution) will be able to change it, or stop it.",1.0
418,2021-05-14 20:59:38+00:00,1393310054355451904,"#bitcoin changes *everything*…for the better.

And we will forever work to make bitcoin better. https://t.co/wssrF2U0P0",1.0
419,2021-05-14 18:00:28+00:00,1393264967017717763,Thank you @jacindaardern &amp; @EmmanuelMacron for your leadership on the second anniversary of the #ChristchurchCall. Twitter remains committed to promoting healthy public conversation.,0.0
420,2021-05-10 18:11:35+00:00,1391818212648570887,"$15 million split between @CARE, @AIDINDIA, and @sewausa to help address the COVID-19 crisis in India. All tracked here: https://t.co/Db2YJiwcqc 🇮🇳",0.0
421,2021-05-06 20:03:34+00:00,1390396844824485896,💯 https://t.co/hjNbiOdLzc,1.0
422,2021-05-05 15:49:53+00:00,1389970612525879297,🏄🏽‍♀️ https://t.co/R5hD3NwvO2,1.0
423,2021-05-02 16:05:35+00:00,1388887401683165194,🟩 https://t.co/U8rJyyPED5,1.0
424,2021-04-30 21:35:10+00:00,1388245567659200514,https://t.co/nWkaqKicZW,1.0
425,2021-04-30 18:41:00+00:00,1388201735769006081,@asaaseradio995 No plans yet! But def going to at some point.,1.0
426,2021-04-27 15:55:33+00:00,1387072936469741570,@AdamSinger @tyler @lopp 💯,1.0
427,2021-04-22 16:14:54+00:00,1385265866284142597,@bborrman @leslieberland thank you Brandon!,2.0
428,2021-04-21 16:16:35+00:00,1384903902907314176,#bitcoin incentivizes renewable energy https://t.co/KCe5bwdVs4,1.0
429,2021-04-13 20:53:15+00:00,1382074425906978820,Why do we need an alternative? https://t.co/26dfIIpnmC,1.0
430,2021-04-12 14:05:32+00:00,1381609431381766147,"🇬🇭 Twitter is now present on the continent.  

Thank you Ghana and @NAkufoAddo. #TwitterGhana https://t.co/tt7KR3kvDg",1.0
431,2021-04-09 21:33:13+00:00,1380634933471940610,@dionnewarwick Here it is: https://t.co/xlRAy4sk1N,1.0
432,2021-04-08 20:09:48+00:00,1380251553316139014,@theBLOCKCLOCK @nvk 💯,1.0
433,2021-04-07 17:02:51+00:00,1379842116168380420,@mempool @Square @moneyball 🙏🏼,1.0
434,2021-04-06 16:26:05+00:00,1379470475605196806,Announcing CCI #bitcoin https://t.co/cT3AQf0op7,1.0
435,2021-04-05 23:24:38+00:00,1379213420617216002,https://t.co/siyJRYYelc,1.0
436,2021-04-02 22:51:54+00:00,1378118017297612800,In total #StartSmall made 26 direct grants to API-led and -serving orgs totaling $8.8mm. All in tracking doc: https://t.co/NEvCyaT6aR,1.0
437,2021-04-02 22:48:52+00:00,1378117254001360918,#StopAsianHate https://t.co/6W209dPWor,1.0
438,2021-04-01 23:23:04+00:00,1377763475708121089,🔔 https://t.co/CcwlVPz2BS,1.0
439,2021-04-01 01:13:28+00:00,1377428867435008001,https://t.co/buGA9cYHO5,1.0
440,2021-03-25 20:19:55+00:00,1375180666577412099,@gasca Yes,1.0
441,2021-03-25 19:14:10+00:00,1375164120161419267,@Iyervval We want to,1.0
442,2021-03-25 18:54:20+00:00,1375159131548512257,Agreed https://t.co/XGF8Y5SQiy,1.0
443,2021-03-25 18:26:48+00:00,1375152199433527296,?,1.0
444,2021-03-25 16:46:02+00:00,1375126841808224260,"We appreciate the enormous privilege we have in building technologies to host some of the most important conversations in the world. And we honor the desire to create better outcomes for everyone who interacts with them. Thanks for your time, and I look forward to the discussion.",0.0
445,2021-03-25 16:46:01+00:00,1375126838066827270,One final note. We’re all a bunch of humans with a desire to make the world around us better for everyone living today and those that come after us. We make mistakes in prioritization and execution. We commit to being open about these and doing our best to remedy what we control.,1.0
446,2021-03-25 16:46:00+00:00,1375126834958884865,A decentralized open-source protocol for social media is our vision and work for the long term. We continue the cycle mentioned earlier of constantly improving our approach to content moderation in the short term. I hope our discussion today will focus on more enduring solutions.,2.0
447,2021-03-25 16:45:59+00:00,1375126831565697024,"Finally, it will allow all of us to observe, acknowledge, and address any societal issues that arise much faster. Having more eyes on the problems will lead to more impactful solutions that can be built directly into the protocol. Making the network far more secure and resilient.",2.0
448,2021-03-25 16:45:59+00:00,1375126827761463300,"Second, since the base protocol is shared, it will increase innovation around business models, recommendation algorithms, and moderation controls which are in the hands of individuals, rather than private companies. This will allow people to experiment in a market-based approach.",0.0
449,2021-03-25 16:45:58+00:00,1375126824108269574,"How does an open protocol address the concerns raised here? Greater transparency is the strongest benefit. Anyone around the world can see everything that’s happening in the network including exactly how it works. One doesn’t have to trust a company, just look at the source code.",1.0
